Customer ID,city,confidence,order_count,score_Delhi,score_Mumbai,score_Bangalore,score_Hyderabad,score_Pune,score_Kolkata
b62c821de4fea039a06e096bd92457d742cd6bdf86d24eaa373647b3edd76bbc,Hyderabad,1.0,3,1.636,-0.194,0.006,2.192,0.17,0.129
b62cac2cd16a82f77f2e1846e9f1425e1dad5edfa5e0a5af4140f1ce7385623e,Delhi,1.0,1,1.658,0.908,0.415,1.365,-0.495,0.14
b635e1287fa71fcf8a68d47d2e90385261cfbfdec43937bc8d80df3b286d31fd,Hyderabad,1.0,3,1.944,-0.198,-0.024,2.612,0.196,0.061
b641917eb70b137efd20a7243b26101442797f14d271decd168703572817bf65,Mumbai,1.0,1,0.068,1.268,-0.062,0.738,0.398,0.113
b642ccbbbaea1bb25874e529b62cc4b8aa230286349407d35e5250966b831388,Pune,1.0,1,-1.262,-1.112,-0.642,-0.442,0.868,0.733
b643cb868075cc6e95ecb4539e8647084384faa97edadabd92e6aa5eea9bb520,Hyderabad,1.0,1,1.081,0.1,-0.23,1.571,-0.209,-0.074
b6483bc7ae91b384b7c627474e2b3d2ad19edf6315d2a7c9216e42e4873f8b11,Mumbai,1.0,10,0.218,1.841,0.569,0.031,-0.229,0.056
b64ddc9321d651325b25a9b0c9f08fc2a0ccdb95e93dacf4f54fba78afa63664,Mumbai,1.0,1,0.678,1.755,0.242,0.418,0.063,0.198
b64eade2d814bda0a3b16234e44400a4a9c0c44e5d6738a42e9e3c62b3d25723,Hyderabad,1.0,38,1.147,0.805,0.627,1.543,-0.253,0.103
b65446b2144ada820eac80cc184930d41d959271a9a14d0a936b446328cab6ec,Delhi,1.0,1,1.434,0.873,0.248,1.039,-0.396,0.189
b6580d243b2377026e02fbf78be251f5eb9a414e7166cd3aa0dbcce2a28f6b0d,Hyderabad,1.0,1,0.586,-0.764,-0.294,1.406,-0.284,-0.419
b6608599362be289b501f2821855dca2de0afbf035722da33c7002f0fd582885,Hyderabad,1.0,1,2.18,0.111,0.344,2.26,0.384,0.41
b6758a24b57096c6f6900125b64a71e869ae789fbcf25a87c10e2b94cf396ac6,Delhi,1.0,1,2.148,0.367,0.537,2.096,0.503,0.621
b678b607ed86d6a268332093677d9d2449b949d047fef10bb712c297d17d2455,Hyderabad,1.0,1,0.023,-1.327,-0.857,0.843,-0.997,-1.282
b67b219e4482eb652fe5191628ddfb26a44147f306fb81a9c2f396afcee91c4b,Hyderabad,1.0,1,1.422,0.091,0.561,1.518,-0.046,0.193
b67c152d9729f21270909f981edf02286f5ff92a4f3e20b1336748b77ded961c,Hyderabad,1.0,2,1.902,1.022,0.572,2.335,0.115,0.58
b681fdd8863315de5521482a61e80c932ec0184e25cf061e0074c03205c6fa51,Mumbai,1.0,1,0.298,1.798,0.468,0.968,0.489,0.643
b683f24fa668374f218c8b96aaaf08ec8db0b013555a94508cfdf00b32872b25,Hyderabad,1.0,1,0.625,-0.725,-0.255,1.445,-0.395,-0.68
b687cbe90d79daa6952ca43bd94d4ba791675bc8a685a9b68d2ae0c78295c8b3,Mumbai,1.0,1,0.145,1.289,0.136,0.012,-0.343,-0.208
b68c0f8babea8793482b028b6076b4f957c0bd3c0d87b395dc2d304ffeb91e6c,Delhi,1.0,2,0.331,-0.119,-0.939,0.011,-1.883,-1.281
b693b43ed4a7d9424e14d9ce770eced23fda886f36139b097723630e1e445294,Hyderabad,1.0,1,1.333,-0.467,-0.297,2.003,0.163,-0.122
b6957389023be9dde3b5d0217d03fed0767db0358ba847ea325628e6c18bc10f,Hyderabad,1.0,2,2.26,0.397,0.38,2.32,0.1,0.265
b69c9bcc1fbaac9faba29bbf3db12239156122d74346ef1d1af8e13c9f7b888e,Hyderabad,1.0,6,1.464,-0.696,-0.436,1.956,0.024,-0.261
b69d607341b0d863cfa1245f35a70e735e7d7cc3ba46511513c132bc9a1fcfb4,Delhi,1.0,3,0.911,-0.331,-0.478,0.61,-1.106,-0.803
b6a97a46ba2f681ca7a31b00003de32ec10d82cb9263e15ac2ad3300871c161c,Delhi,1.0,1,1.081,-0.055,-0.255,0.686,-0.899,-0.539
b6af8126199c5924c3c74456da51b893a1a5e38b392cc0aeb4b5ebdc98d03bd6,Mumbai,1.0,1,-1.467,0.183,-0.847,-0.647,-0.987,-1.272
b6b47872347df02649e5d358a90ce1b5b570f5d93b36d15c973872ab2527841f,Mumbai,1.0,1,-0.014,1.659,0.375,-0.274,-0.114,0.246
b6bd71527e6b72eafa9a6d988c37a5812b8ec69f0f98fb7cc95d002fb33f720f,Bangalore,1.0,4,0.525,0.707,1.902,0.438,0.05,0.244
b6c05700fb19e232aca1bf83beeb408c2dce779ae96f8e1ebd3930169ff7c7c4,Bangalore,1.0,4,-0.052,0.692,2.128,0.613,0.188,0.473
b6c09cd546ebeaf296355d44e932997d6b2407586d35737ab86a7b9325346573,Hyderabad,1.0,1,0.998,-0.352,0.118,1.818,-0.362,-0.333
b6c382e4cadf1a2f911108dcb74083b636200a17c84367b96e1a7f3e3729d997,Mumbai,1.0,7,0.446,1.562,0.289,0.731,0.51,0.422
b6c678b684a99374c2df4583c08e6e61bbf61cf5f8fbc1b13434cf03b1bdcd73,Hyderabad,1.0,2,1.953,-0.247,0.023,2.573,0.322,0.187
b6d244ef8c00d9d37423c837eb2053e8dde424429b1cbaeef4f1293534be4c42,Bangalore,1.0,1,-0.432,-0.064,1.348,-0.654,-0.829,-0.537
b6d3f4ad8bf024ab4f76063b2df56e40adb12bce9c040193f19004dc859f4ad4,Pune,1.0,1,0.302,0.002,0.172,0.972,1.984,1.847
b6d6688cf7321530c64b92f2e369515992a28a309d59ae6c2ef500e16609ebb8,Hyderabad,1.0,1,-0.177,0.723,-0.457,0.793,-0.297,-0.282
b6db7ee212f1f76dcc60bf05aa8e453ad935e2906a421baee4c1a1b1a5a85130,Bangalore,1.0,1,0.176,-0.285,1.34,0.256,-0.079,-0.094
b6e075ce6921be50cb1cb5da5b3d86ea7ded72c5b9c40d50c6f65a752ccd7c02,Delhi,1.0,1,0.012,-1.226,-1.583,-0.346,-2.193,-1.908
b6e7922a9291693e1e47fd1cc829fdca99cb48feb5611892d2627c4e89c95f98,Mumbai,1.0,1,-0.869,1.081,0.051,-0.049,-0.389,-0.374
b6f10efc2e38d786ab8785c441bb68a4344077c8574aa31cfacf0007d28d2a71,Mumbai,1.0,1,-0.055,1.925,0.275,-0.369,-0.479,-0.144
b6f55652e2b421ac2066d8688c4c3da178a4b758e44d35b766b038c9cd07b52d,Hyderabad,1.0,3,1.108,-0.942,-0.572,2.028,-0.312,-0.597
b6f67dc0cd1095c20692e165056349dce84526b7868ff09901774ec347f06aac,Hyderabad,1.0,1,1.394,-1.006,-0.686,2.364,-0.226,-0.511
b7024fec951c64134e21276eaaf9146dc7fa971895341dd44694ac89601f44e0,Delhi,1.0,1,1.755,1.299,0.719,1.42,-0.086,0.525
b70cce17211a1b5fee239c260b470f74ef4341bbc9b3dbeea19ddfc199cccb93,Delhi,1.0,1,0.744,-0.392,-0.592,0.349,-1.311,-1.026
b7105c297637999e29660cdc046fc34d7bfad201d24bb078cb922531b78dc679,Hyderabad,1.0,1,1.92,-0.48,-0.16,2.89,0.216,0.015
b711bf1a21f0b1f1df371d730c0f690d9a7f113ae9a2fb94dd901e5b145e16ad,Mumbai,1.0,1,-0.409,1.361,0.211,0.25,-0.32,-0.005
b714343d3fc3d4b5acb883d2a600c01b839541f46487cc76b56d2033cba7deaf,Bangalore,1.0,1,-1.274,0.164,0.919,-1.631,-1.716,-1.056
b714d36a80b26db7d7dbce890b131b7322dff2502fd8b454b6813f0b20a87662,Hyderabad,1.0,1,1.603,-0.197,-0.027,2.273,0.433,0.148
b71735fe672b43b55e2e4222e57dee11d0ff465d724d26087da9ea572a4f326a,Delhi,1.0,1,1.612,0.068,0.051,1.367,-0.593,-0.233
b71af81b9d64a0f5a858c61d29a00f7b7d80247ca197aea127532985ebb4caf6,Mumbai,1.0,1,-0.281,0.983,-0.242,-0.126,-0.461,-0.476
b71afdca7c2013b8dc5223a40150343c62abd614db5e85aaec61d0858e44deeb,Mumbai,1.0,1,0.096,1.716,0.266,0.706,0.075,0.351
b720104533c0b79e3509d75159cd08ae332bc9a1237b2f6b99d150197a692637,Hyderabad,1.0,4,1.874,-0.019,0.282,1.972,0.249,0.253
b722048fea006a4274e67ca92dc72cb12c51ad17a6d966b51c58f2040c8c9d90,Kolkata,1.0,3,0.091,0.17,0.58,0.367,1.84,1.996
b7287ce8904708fbd56a09d2e5371473d4807e8d75e63e2446bf480b66de6bdb,Delhi,1.0,2,0.161,-0.189,-1.034,-0.209,-1.994,-1.409
b728a355fc4da184d774f90d31d098aff2cc08cdd70ff31d85aa6203190786a0,Mumbai,1.0,1,-1.477,0.173,-0.857,-0.657,-0.997,-1.282
b7325a051d9e0e953a9b2f6f5d2de39c4b66a98f086f188ee60870dc8be3f18f,Delhi,1.0,1,1.032,0.652,0.012,0.762,-1.148,-0.563
b7329b8a7d8177256aa7c59594121bbc4a0a478d7364af5ea5e7ed24fe8197b6,Delhi,1.0,2,2.225,0.594,0.402,1.875,0.027,0.312
b738bb8b44578dcdfad473ac3af1a4077579b2969da6afb63e1872301b437651,Mumbai,1.0,2,-0.877,1.073,0.043,-0.057,-0.502,-0.382
b746607866a7ec5b0632422cb2e658c0bdd35058e8441187574401e129f0d967,Bangalore,1.0,1,-0.733,-0.753,1.047,-0.543,-0.67,-0.538
b7500b47a56b20c2d4b3b3bdbd3a7c1334fb0ce76c728523f6597168dd8ed444,Mumbai,1.0,1,-1.499,0.151,-0.879,-0.679,-0.869,-1.004
b7564898e95b648fac5830551e01b6f399b552554672626c8e407d7374b6a885,Delhi,1.0,1,1.61,0.474,0.274,1.215,-0.445,-0.16
b75abc2a8ce154be5be29e04b448c9cfce37d45610f40d4ca65ed10bc70e8d5f,Delhi,1.0,2,1.238,0.231,0.118,0.943,-0.792,-0.457
b76c5b82ff3056fa18a9721539fa5cc781c1c874c73eb078476729705519740a,Mumbai,1.0,1,-0.247,0.953,-0.377,0.423,0.083,-0.202
b775102d4f0fd6d65dd9b4ac057a1dd1fcb394173778f35ac1de6259117010b0,Delhi,1.0,3,1.67,0.309,0.525,1.366,-0.219,0.141
b777a9ffa1cb4a64cfb70b718d2cb0e2965b9cdd333d8c898b4689df9ed0d25c,Hyderabad,1.0,1,0.768,-0.462,-0.112,1.472,-0.748,-0.627
b78808b7fce2d2974d26e8194f440e7d57156a510c2b4016687833183f54af88,Bangalore,1.0,1,0.005,0.255,1.435,-0.315,-0.675,-0.34
b7892378a6b09af53ef5355b3201c5109f99bdf9e106be01990188e878403215,Mumbai,1.0,1,0.249,2.024,0.413,-0.146,-0.306,-0.021
b789f87eac751b64b6ae1a5287b1f2c318cd171c33653803f20b84563c805bbe,Hyderabad,1.0,1,1.658,-0.123,0.047,2.148,0.368,0.203
b7a3b3d022650aefcbdeaa423f0a559226b379c15c72f98e4c78d082037e2800,Delhi,1.0,4,0.767,0.617,-0.14,0.422,-1.263,-0.64
b7a5290851c158b8f8e3cda894c1a0824b5c58f691590152d95e936c490a1d87,Hyderabad,1.0,1,1.162,0.612,0.582,1.982,0.209,0.457
b7b0979ec462a3c0a02afedb445aa28a41d575f5f96990c3190b5c621a497255,Bangalore,1.0,1,0.205,0.391,1.869,-0.13,-0.121,0.025
b7c6b43c22d558d9f0413abea594220fc3a76e5aa6fa83e8754dd109db599c1a,Hyderabad,1.0,1,1.341,-0.339,-0.289,1.951,-0.069,-0.204
b7cfc49853ae6ba2bba81375a64b4063931156c58081b6db9d4a7a96d416043c,Kolkata,1.0,1,-1.128,-0.159,-0.189,-0.988,0.882,1.167
b7d06989a85da793ae718593e657d75f7eb7b8569133a38237211295798f96e9,Mumbai,1.0,1,0.183,1.203,-0.097,1.093,-0.177,-0.012
b7ecdcf63d9ff1708e70ba0944bdb75f6e178daaf994a70c072a0cc0a6faeebe,Delhi,1.0,1,1.946,0.465,0.235,1.536,0.056,0.191
b7f5493124d8f24f51f1e0be6ff244ae55c84b36b76d987c68ed44b781a66bb6,Bangalore,1.0,2,0.344,0.994,2.264,0.623,0.153,0.618
b7f78111128ba3dc9f228c14c6fb9284ee78fdb686353c564c74629b44d332cb,Hyderabad,1.0,5,1.61,0.029,0.333,1.767,0.454,0.355
b8011f2202adee72037337d0593d413194d6f40d8936fdcd67c2ddd68f09a953,Bangalore,1.0,1,-0.305,0.223,1.525,-0.675,-0.735,-0.35
b8018fbabb905f66461836d93ba14a69b842418cce711eb7e0f650275760ddb1,Hyderabad,1.0,3,1.111,-0.469,-0.169,1.921,-0.416,-0.484
b803349667d051df43e48beb09641eb7b9c79a9317ef3c7197ee0f5a24f62deb,Hyderabad,1.0,2,1.449,-0.151,-0.331,2.419,-0.171,-0.156
b8043a7f89e1a90bc174d85e5aed7f9f6bb457b35e463312562d9ef4a616c5d0,Delhi,1.0,1,2.355,0.307,0.519,2.223,0.188,0.473
b808e7911bfb8eaade3ef8b368f9f48b605f116c6d8571113e06c46993da3e4d,Mumbai,1.0,5,0.316,1.411,0.017,0.738,0.237,0.102
b8215c1a1022ca83f39da7b9a74df50f6742ac4f88d201bf117f3c6c2a73ccba,Mumbai,1.0,8,0.19,1.24,-0.052,0.685,0.383,0.123
b82c195948111ef6f465edc0aa2e2c5b9d718ba4040dc37865efb2af978ef71d,Mumbai,1.0,1,-0.648,1.441,0.291,-0.068,-0.528,-0.243
b831f463c55f65d7ecd59d62b234095bb77b84059f1105177798e8b58e681817,Hyderabad,1.0,6,1.951,0.084,0.271,2.4,0.547,0.412
b83576bdc1b9d5a34dd65f80d1005c2670de13f1cf57c93426b356b70ad2bc56,Kolkata,1.0,2,0.369,0.589,0.239,0.929,1.659,1.824
b841d732c90202bbab929fcdfa25eff9544494f3da8ae3a09e79b7ef84e24c1e,Hyderabad,1.0,4,1.428,0.648,0.448,1.988,0.068,0.333
b84e30884602dbeb8528e811ded8263e628ce1f119016ff31303e74ea266c003,Kolkata,1.0,2,0.278,0.317,0.017,0.508,1.298,1.583
b84ed0b414b678bb7d69d33e367e84d12864e721eaf4609101f634098b48aaa6,Hyderabad,1.0,1,1.155,0.725,0.575,1.686,-0.384,0.231
b8534608f6decb871bed9e903c7435be38e8332bef4dd25a87ad16e5329307b7,Mumbai,1.0,1,-0.005,2.095,0.175,-0.275,-0.435,0.15
b853bd1626cbfbca09711e93b7b75a0d9778a68c7fd62b167ce43fccc29f7109,Delhi,1.0,1,2.222,1.206,0.586,1.962,0.089,0.542
b85619f37544f4b7f04ec5957db0e12feb69a0dc00f94dfa559edce9bd92c1a0,Mumbai,1.0,1,0.471,1.946,0.735,0.284,0.199,0.559
b85838342430f1bf34e294a8719e552e87f31f82c3a2f6ab395eb916b6eb00df,Hyderabad,1.0,1,2.117,0.656,0.356,2.178,-0.232,0.353
b858dce6c61b363749441569aacc9914c3c0bceb944ce7193e687a1181e8e2bc,Kolkata,1.0,1,-0.532,-0.052,-0.452,-0.563,0.707,1.142
b85edd5052b39954b086319952ca2d76184ce8d424fe20fa549b9ade2b4e173f,Hyderabad,1.0,22,1.983,0.578,0.349,2.574,0.423,0.524
b863da641668519971e89351397564a7ea03acf76cafd2dbbc016334332da5f5,Mumbai,1.0,1,0.717,1.648,0.381,0.797,0.347,0.447
b8668a1a7951895cb5a5b7298cc7eece40bf992e1fdc8b6a50f199afe72e7e51,Kolkata,1.0,1,0.399,0.899,0.569,1.069,1.887,2.217
b86efe0d4a70fbf88256af1178d60714af9416ea7ff1006fc8092e4187dbbdbf,Delhi,1.0,1,2.373,1.427,0.962,1.903,0.243,0.828
b871b6ced44f82040886a2a9f7af2157a55663cca417f899dea09f9c92f70f0b,Bangalore,1.0,2,0.633,0.426,2.003,0.792,0.322,0.487
b8777cf12ed0bcc59e98ee385600d6b271f7f55e7108c436fef41c2ecc9b7dbe,Hyderabad,1.0,3,1.892,0.032,0.382,2.234,0.173,0.327
b87b115e3d8d4679f33d4d5a27da20af3a25c7e270b9f88f65056fd489c84346,Delhi,1.0,10,1.869,0.149,-0.106,1.756,-0.475,-0.206
b88cfddfed960ad287777e086fedc327e7ff1abe9da80e0dd0536059bf79f1ff,Delhi,1.0,1,1.682,0.246,0.121,1.437,-0.523,-0.163
b88fff6fc02424e889550e1b9ec6bf7eebf0a0466c9c1a89632a0a4884fa6296,Mumbai,1.0,1,0.131,1.575,0.395,0.196,0.465,0.401
b893d083a44ffa171c65db1fbe034ae652d30f93431a28985c18f127fb10b294,Mumbai,1.0,3,0.375,1.575,0.245,1.045,0.412,0.396
b893d08c4c6ec28fdb2a3a4a17c126c9a39d67d7b4c8c43d3c7f6245b0d40b70,Kolkata,1.0,1,-0.109,-0.329,-0.579,-0.323,0.517,0.802
b89d8e1a2aebb8eb32ee10bf32496bdaf06a58a4fecd82e3a0f17611ce593a2f,Hyderabad,1.0,1,1.659,-0.302,-0.177,1.739,-0.096,-0.111
b89dbbf70c74aec1ccf5e4056f71ab3d6da34f214c580769265c32565b2344be,Kolkata,1.0,1,-0.789,-0.142,-0.209,-1.109,0.306,0.666
b8a720a04ee26f8816591a2ab32c0adccdc400c5c540c978d16db9acc676801f,Mumbai,1.0,1,-1.477,0.473,-0.557,-0.657,-0.997,-0.982
b8a75869523139a6eedc5d1015742df7ab3c69c7ffcd01114c398d3bd13b78e8,Hyderabad,1.0,1,1.154,-0.177,0.293,1.294,0.089,-0.001
b8a9b1b8097bd890a73836bfda8ed3927a0d31fe2e4100a5a46cb90e8cb1a7df,Mumbai,1.0,1,0.595,1.995,0.384,0.185,0.205,0.34
b8b56b470dadf360212ccf3b912a297ae8cf9240b7a3b0992f4c32df417ac89c,Mumbai,1.0,1,-0.317,1.772,0.622,-0.338,-0.423,0.237
b8ba2d3ecd7250d3e98ee6bf47c2f0d4898ae70531f98441145d278f07b7549c,Bangalore,1.0,2,-0.248,0.057,1.382,-0.573,-0.858,-0.573
b8bb4167a70c178900bf46ab39e2394e3ce97a2d21e6d98e74618d1597262737,Delhi,1.0,1,1.728,0.401,0.392,1.333,-0.252,0.108
b8bc5c3eb04dbce9498e5a3e15ecfaaadc1da272e1d627b683574306f3d73b71,Hyderabad,1.0,6,1.429,0.343,0.035,2.059,0.195,0.21
b8c46212a5616f11397daead0ae07bd140c6754ef6500a95a094b15b37f47de8,Bangalore,1.0,1,-1.335,-1.185,0.785,-0.515,-0.705,-0.84
b8d18c27b2efeb2bd1304173d3763bc6f59bfc167f12a2e269c305e6768dc797,Delhi,1.0,1,-0.008,-1.192,-1.592,-0.435,-1.988,-1.703
b8da65c4d1713ad29fcb4ae79fe5d91aa849d34060e0094a67ab5801e31f8211,Delhi,1.0,2,2.249,1.402,0.838,2.029,0.119,0.704
b8dc01e2b8b9149f3d3e87cfc66ee5d6a1f278ae82eaa31cbabd4599a540df5a,Mumbai,1.0,2,0.118,1.532,0.27,0.052,-0.258,0.064
b8df39a94c8ec2034e8985b94c8173626d2ab7dd27a284d4945a446f19c627fa,Mumbai,1.0,3,0.476,1.847,-0.016,0.22,-0.476,-0.191
b8e00b8aaf80d4b75e96c67ecaf58558cff3f95a263fd51d1e7d7981224d0d67,Hyderabad,1.0,2,1.441,-0.295,-0.02,1.596,-0.202,-0.179
b8e3e2b26dcf6e1b87bf7e789991475c3780513e39908e18be0f193376b3a1c6,Mumbai,1.0,1,-0.246,1.543,0.393,-0.166,-0.119,0.159
b8e5d79d46a670304130d9f60f6ee5be670a42dc331822aa6fbbb8e8911c7123,Hyderabad,1.0,1,1.574,-0.226,-0.056,2.244,0.404,0.119
b8e784f481215fae44c9bc180606aa433b6a412443a558372f858ced38fc9134,Mumbai,1.0,1,0.353,1.572,-0.008,0.243,-0.567,-0.052
b8e96d90388373a4896af6298497d81a4a480cba454b3b97ae7dd681cd6e4c16,Bangalore,1.0,2,0.097,0.007,1.307,-0.103,-0.503,-0.338
b8ebea67122952be0b7543e33476dcf4bc7947ee96c535b1b7b80ef6b9fa9b28,Hyderabad,1.0,3,1.194,0.2,0.233,1.207,-0.786,-0.501
b8f1829a86668cf9a183089ecdebb1e6286dca311db54f33ad645e1300dacc83,Hyderabad,1.0,1,1.044,-0.381,-0.264,1.124,-0.542,-0.389
b8f2956099d2e63f4fe0d17da0cdd69715cff7da513d4d93cbc1d8c8aac62fea,Mumbai,1.0,5,-0.127,1.45,0.171,0.295,-0.225,-0.086
b8f4619802237f80dec8bf45681ad2af7d38c4f090f177c1089f42965f3cf0ac,Delhi,1.0,1,1.497,-0.103,-0.473,1.227,-0.933,-0.648
b8f9f750a243c7c531ff7c742c70cbf75e7a38e5f1089659a4f317ee51cb596e,Mumbai,1.0,1,0.122,1.986,0.686,0.048,-0.037,0.602
b9034d8dd6a3052c987eb351940b124a391244ecab851a82a47f09996971496c,Kolkata,1.0,1,-0.691,0.409,-0.561,-1.161,0.179,0.764
b90d056fd2bac8274696adda0c85adb79256829cccb98581a0898499f295282f,Delhi,1.0,1,1.311,0.28,0.35,1.048,-0.537,-0.177
b911b9bf819631c39119cba1744b4a30340b6493a857500aee6d97ae16736066,Kolkata,1.0,1,-1.49,-0.198,-0.86,-1.86,-0.47,0.165
b915a8f9f4b5a5a477fbdec830e9b6072ab6524db5c6cf93c8fc29d409139291,Hyderabad,1.0,1,0.352,-0.548,1.272,1.322,0.232,-0.053
b91950e36cdcb6b71980a9a74c3d1026271bb89434a7d94a75191135fbcda785,Pune,1.0,1,-0.377,-0.677,-0.507,0.293,1.453,1.168
b91bc3b70b45cb2b0cbdc3f4f31bc6d08c6cbdda51c7d78778c9ddac4e715dcd,Hyderabad,1.0,5,2.059,0.259,0.429,2.355,0.436,0.53
b923c20f7aa3c3e82513aa63fc860fb6fa2c0d9fd0772fda790015ae7937c448,Mumbai,1.0,10,-0.516,1.554,0.404,0.194,-0.301,-0.086
b926f3ea912863f2b6ebcb25e073307016acb7700c0430ec32c3c6f3ee33c1e3,Mumbai,1.0,1,0.461,2.344,0.55,-0.009,-0.169,0.416
b9271684b4bd3e2c97f57cc34b5d3b7dbf719764d526c27f5ea309531613a44b,Bangalore,1.0,1,-0.496,-0.246,0.934,-0.816,-1.176,-0.841
b930979b95fb0607e6f764434ddf50feef3c70bd2f750865f0983d9792187ed8,Hyderabad,1.0,1,1.982,0.194,0.352,2.512,0.292,0.437
b93d0505e577ddc0dfde4e5c88be8799c0cac36bf65b3fdb05740f64f4d5f565,Delhi,1.0,2,1.757,0.208,0.333,1.526,-0.134,0.151
b947d5311cfd832eed95d5860a47f562138d2eb87d2047105752be2d388c37cb,Mumbai,1.0,2,0.178,1.547,0.254,0.243,0.275,0.41
b94e63db01374bf5831056ec195433b644a9808d3ee4c5aaa9cfdf941e78d895,Mumbai,1.0,1,-0.123,1.998,0.407,-0.493,-0.503,0.082
b94ea0c975023bb293d19c8be8fb2356e683ee0475a4862c2514d2a6a0a79b1b,Bangalore,1.0,1,-0.039,0.825,2.025,-0.09,-0.25,0.291
b9544b95cef5eaed98f765058d7e2f2f922418f7eebf19a3d95531b08d90a73b,Hyderabad,1.0,1,2.09,0.302,0.46,2.404,0.184,0.349
b954548fe5b1f347f73d23fbbe05b3e49745344acd7f6f4ceeea8c6a21b2ba81,Bangalore,1.0,1,-1.777,-0.892,-0.19,-2.033,-2.579,-1.951
b96530eb18e66929d5927ef249d493a11ea3fe7a2208edc6b51d389c9b6e95f3,Mumbai,1.0,1,-0.207,1.849,0.257,-0.602,-0.687,-0.027
b9675bfce5f63e16b9380342803e7bcfa0283fad4da78cd812e521cde848533f,Hyderabad,1.0,1,1.169,-0.118,0.284,1.624,-0.596,-0.431
b9697a41d61144ae46cda232d0cfd27f1e66166430e66c8346c99860d741b3a3,Delhi,1.0,1,1.067,-0.144,0.206,0.978,-0.682,-0.397
b9717a9912600a8fe20c3bd0d82c904e549d8ed159aca460227b55bbc2d6a6d6,Delhi,1.0,1,0.357,-0.727,-0.938,-0.038,-1.623,-1.263
b97c09151b999e8428e447e46c96c7f9a92418cfc559d1030b2f994ba43ebd88,Hyderabad,1.0,1,1.285,0.901,0.624,1.525,-0.455,-0.02
b97c97f1ebffdc46e5ed9a0707f72ec9fa5b4485d031969ec808a85508265fd2,Kolkata,1.0,1,0.296,-0.484,-0.284,1.195,1.225,1.301
b98190dd83e50fe7e1280b79efc9bff77b72291a639529cb0f0f4c4b93d8b855,Delhi,1.0,1,1.392,0.412,0.082,1.358,-0.122,0.237
b98c897472ece3f9ce568474fe859bcf1ad5619fac04e805d3a6943550444e2e,Hyderabad,1.0,3,1.652,0.434,0.172,2.358,-0.079,0.107
b990370e2ac616b97185173123a0ad596c6780d07ccc2ea220690319d2c5d6f3,Hyderabad,1.0,1,1.063,0.133,0.083,1.423,-0.647,-0.332
b9927fc27a2256710d2e37d9fe95c8c8748d161d724f92183b7390dfb8a58393,Hyderabad,1.0,2,1.671,0.701,0.371,2.061,0.06,0.366
b99fd57f0e5ae8773e189ffab738f4735ae926e70e51f3f8f6c428f92eab8498,Mumbai,1.0,1,0.068,1.268,-0.062,0.738,0.398,0.113
b9a5d5ace4903b3a19c78041dd58139a8f44e2d5301cdc3a2cf42744a87855ce,Mumbai,1.0,1,-1.467,0.483,-0.547,-0.647,-0.987,-0.972
b9ac213c774525be779e7d58dbfe5afde5bdcccd50e60f08ecf71ad631bb3f41,Hyderabad,1.0,1,1.584,0.723,0.273,2.014,0.054,0.339
b9ac5c5add54386c038e0d80903a76e07dfb3e7a34d1149532f39036664d0e4c,Delhi,1.0,2,2.029,1.048,0.393,1.713,-0.322,0.263
b9adcb3c31dda26172f879efeeccaf87ef1fb443f01e13f90a0ade5c0064dfd7,Delhi,1.0,2,1.42,0.286,0.25,1.05,-0.585,-0.275
b9b275352d32006457fbb1e8bd987c56b0fe99b0e0e8082e0d9e316717caf0e2,Mumbai,1.0,3,0.172,1.715,0.252,0.301,-0.09,0.191
b9b6b06430c532dffeb4907ff51ba785394ba25c97400e99980a314fe0d38618,Bangalore,1.0,2,-1.29,-0.34,1.13,-0.47,-0.66,-0.495
b9bd40949d8a3e6ea593b33f4c8f5df898a2877d3274c69155c0eeba86ffc207,Mumbai,1.0,1,0.264,2.3,0.728,-0.071,-0.23,0.355
b9bdd3519afb8e3e3568957cec3cd6a91d0017c350a9d42150c32f06c277eb26,Mumbai,1.0,1,0.633,1.845,0.421,0.861,0.141,0.306
b9bf30446fbd0b77b20a97a30aae313cc1ee12c96f93135ca9c14cd198940941,Hyderabad,1.0,1,1.986,0.025,0.15,2.01,-0.025,0.216
b9c0767efba1e6b811f4828bafcae111d84c8e20b3ad44a5a4618e6128b4796f,Hyderabad,1.0,1,1.434,0.484,0.114,1.614,-0.321,0.039
b9c209bca84a921e8c992d5f2c61aced2db0a0002ce1decdec5ece9b55cf077d,Delhi,1.0,1,1.434,0.884,-0.048,1.039,-0.808,-0.223
b9d26117396e9ba05b47da65865780a35f4388d2b423e0d65fb6ec70dca8ee9a,Mumbai,1.0,1,0.368,1.92,0.298,0.048,-0.312,0.023
b9d6f2422708bc8b4c7af8c5f863ea36b79d30283f66f0932b6b968438dd2153,Kolkata,1.0,1,-0.197,-0.297,-0.477,0.773,1.183,1.198
b9df995bf766d17e7d213f98b4113714c99b8c142bdc49d09140c12bdd65ad35,Bangalore,1.0,8,-0.327,-0.308,1.643,0.509,0.07,-0.057
b9e2e3a1d4c1304f5bf32e746690c6b5dc655590f350eafada85c2cd70affb9e,Delhi,1.0,2,0.851,0.493,-0.348,0.552,-1.237,-0.673
b9e8ade77adad01659d319198f877896a70c326aed8d5ce47b9fb5a3f3a70d86,Mumbai,1.0,1,-0.362,1.708,0.51,0.05,-0.67,-0.205
